RegistryConfig,0.3764705882352941,0.0,1.0416666666666667,308,46,21,0.893617021,1,3,0.4117647058823529,0.0,0.12596899224806202,0.4549483013293944,0.7419354838709677,0.875,0.9206963249456654,0.25,0.25,com.alibaba.dubbo.config.RegistryConfig
AbstractServiceConfig,0.5079365079365079,0.3,1.1515151515151516,200,33,13,0.970588235,3,5,0.5555555555555556,0.3,0.13925299506694855,0.29542097488921715,0.532258064516129,0.5416666666666666,1.0,0.75,0.4166666666666667,com.alibaba.dubbo.config.AbstractServiceConfig
AbstractMethodConfig,0.6444444444444445,0.3333333333333333,1.1304347826086956,148,23,11,0.958333333,1,2,0.7048611111111112,0.3333333333333333,0.13670374115267944,0.21861152141802068,0.3709677419354839,0.4583333333333333,0.9873737373295072,0.25,0.16666666666666666,com.alibaba.dubbo.config.AbstractMethodConfig
ProviderConfig,0.3541666666666667,1.0,1.0,364,60,23,0.950819672,4,7,0.3873697916666667,1.0,0.12093023255813952,0.5376661742983752,0.967741935483871,0.9583333333333334,0.9796323896301916,1.0,0.5833333333333334,com.alibaba.dubbo.config.ProviderConfig
ModuleConfig,0.0,0.0,1.2105263157894737,118,17,7,0.944444444,1,4,0.0,0.0,0.1463892288861689,0.17429837518463812,0.27419354838709675,0.2916666666666667,0.9730639729009285,0.25,0.3333333333333333,com.alibaba.dubbo.config.ModuleConfig
MethodConfig,0.5102040816326531,0.25,1.0666666666666667,192,30,15,0.967741935,2,4,0.5580357142857143,0.25,0.12899224806201548,0.28360413589364847,0.4838709677419355,0.625,0.9970674484839599,0.5,0.3333333333333333,com.alibaba.dubbo.config.MethodConfig
AbstractConfig,0.5425531914893617,0.4208860759493671,8.26923076923077,461,25,5,0.961538462,0,1,0.5934175531914894,0.4208860759493671,1.0,0.6809453471196455,0.4032258064516129,0.20833333333333334,0.99067599145172,0.0,0.08333333333333333,com.alibaba.dubbo.config.AbstractConfig
AbstractReferenceConfig,0.6666666666666666,0.1,1.1923076923076923,177,26,10,0.888888889,3,4,0.7291666666666666,0.1,0.1441860465116279,0.2614475627769572,0.41935483870967744,0.4166666666666667,0.9158249162169165,0.75,0.3333333333333333,com.alibaba.dubbo.config.AbstractReferenceConfig
ApplicationConfig,0.3684210526315789,0.0625,1.3333333333333333,171,25,11,0.961538462,1,4,0.4029605263157895,0.0625,0.16124031007751935,0.25258493353028066,0.4032258064516129,0.4583333333333333,0.99067599145172,0.25,0.3333333333333333,com.alibaba.dubbo.config.ApplicationConfig
ServiceConfig,0.33602150537634407,0.26277372262773724,5.275,677,37,2,0.894736842,4,12,0.3675235215053763,0.26277372262773724,0.6379069767441861,1.0,0.5967741935483871,0.08333333333333333,0.9218500799157121,1.0,1.0,com.alibaba.dubbo.config.ServiceConfig
AbstractInterfaceConfig,0.013574660633484163,0.0763888888888889,3.0444444444444443,470,45,15,0.913043478,2,8,0.014847285067873304,0.0763888888888889,0.36816537467700255,0.6942392909896603,0.7258064516129032,0.625,0.9407114624668822,0.5,0.6666666666666666,com.alibaba.dubbo.config.AbstractInterfaceConfig
ReferenceConfig,0.6456692913385826,0.41414141414141414,5.357142857142857,480,25,3,0.923076923,4,9,0.7062007874015748,0.41414141414141414,0.6478405315614617,0.7090103397341211,0.4032258064516129,0.125,0.9510489512578936,1.0,0.75,com.alibaba.dubbo.config.ReferenceConfig
ArgumentConfig,0.0,1.0,1.0,42,6,3,0.857142857,0,1,0.0,1.0,0.12093023255813952,0.0620384047267356,0.0967741935483871,0.125,0.8831168832373082,0.0,0.08333333333333333,com.alibaba.dubbo.config.ArgumentConfig
ConsumerConfig,0.8,0.375,2.3333333333333335,32,3,1,0.75,4,2,0.8750000000000001,0.375,0.2821705426356589,0.047267355982274745,0.04838709677419355,0.041666666666666664,0.7727272729614325,1.0,0.16666666666666666,com.alibaba.dubbo.config.ConsumerConfig
ProtocolConfig,0.3923076923076923,0.2222222222222222,1.1538461538461537,411,62,24,0.952380952,1,2,0.4290865384615385,0.2222222222222222,0.1395348837209302,0.6070901033973413,1.0,1.0,0.9812409811458305,0.25,0.16666666666666666,com.alibaba.dubbo.config.ProtocolConfig
ReferenceConfigCache,0.9142857142857143,0.75,2.090909090909091,131,8,4,0.333333333,0,2,1.0,0.75,0.2528541226215644,0.1935007385524372,0.12903225806451613,0.16666666666666666,0.3434343431949801,0.0,0.16666666666666666,com.alibaba.dubbo.config.utils.ReferenceConfigCache
MonitorConfig,0.0,1.0,1.0,105,16,8,0.941176471,1,2,0.0,1.0,0.12093023255813952,0.155096011816839,0.25806451612903225,0.3333333333333333,0.9696969704150596,0.25,0.16666666666666666,com.alibaba.dubbo.config.MonitorConfig
