FullQualifiedName,name,Maintainability,CBO,CYC_Classes,DAC,DIT,ILCOM,LCOM,LD,LEN,LOC,LOD_Class,MPC,NAM,NOC,NOM,RFC,TCC,WMC
org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfiguration.java.CacheStatisticsAutoConfiguration.java.CacheStatisticsAutoConfiguration.ConcurrentMapCacheStatisticsConfiguration,ConcurrentMapCacheStatisticsConfiguration,0.185726039,1,1,1,0,0,1,0,41,10,1,0,1,0,1,1,0,1
org.springframework.boot.actuate.endpoint.jmx.EndpointWebMvcAutoConfiguration.java.DataEndpointMBean.java.DataEndpointMBean,DataEndpointMBean,0.136637872,2,1,2,1,0,1,0,17,39,0.5,4,1,0,1,3,0,1
org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfiguration.java.CacheStatisticsAutoConfiguration.java.CacheStatisticsAutoConfiguration.GuavaCacheStatisticsConfiguration,GuavaCacheStatisticsConfiguration,0.185726039,1,1,1,0,0,1,0,33,10,1,0,1,0,1,1,0,1
org.springframework.boot.actuate.endpoint.MetricsEndpointTests.java.MetricsEndpointTests.Config,Config,0.185726039,3,1,3,0,0,1,0,6,17,1,1,1,0,1,1,0,1
org.springframework.boot.actuate.metrics.repository.redis.RedisMultiMetricRepositoryTests.java.RedisMultiMetricRepositoryTests,RedisMultiMetricRepositoryTests,0.117407103,5,1,5,0,1,0,0.333333333,31,98,0.888888889,16,11,0,8,15,0.75,11
org.springframework.boot.actuate.autoconfigure.EndpointMvcIntegrationTests.java.EndpointMvcIntegrationTests.Application,Application,0.185726039,6,1,6,0,0,16,0,11,37,1,0,4,0,4,4,0,4
org.springframework.boot.actuate.autoconfigure.ShellProperties.java.ShellProperties,ShellProperties,0.092863019,4,1,4,0,5,195,1,15,459,0.833333333,5,28,0,17,22,0.108333333,22
org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfiguration.java.CacheStatisticsAutoConfiguration.java.CacheStatisticsAutoConfiguration.InfinispanCacheStatisticsProviderConfiguration,InfinispanCacheStatisticsProviderConfiguration,0.185726039,1,1,1,0,0,1,0,46,10,1,0,1,0,1,1,0,1
org.springframework.boot.actuate.metrics.EndpointWebMvcAutoConfiguration.java.CounterService.java.CounterService,CounterService,0.136637872,0,1,0,0,0,9,0,14,26,0,0,3,3,3,3,0,3
org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfiguration.java.CacheStatisticsAutoConfiguration.java.CacheStatisticsAutoConfiguration.HazelcastCacheStatisticsConfiguration,HazelcastCacheStatisticsConfiguration,0.185726039,1,1,1,0,0,1,0,37,9,1,0,1,0,1,1,0,1
org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfiguration.java.CacheStatisticsAutoConfiguration.java.CacheStatisticsAutoConfiguration.EhCacheCacheStatisticsProviderConfiguration,EhCacheCacheStatisticsProviderConfiguration,0.185726039,1,1,1,0,0,1,0,43,10,1,0,1,0,1,1,0,1
org.springframework.boot.actuate.endpoint.MetricsEndpointTests.java.MetricsEndpointTests.TestPublicMetrics,TestPublicMetrics,0.117407103,2,1,2,1,2,0,1,17,22,1,0,4,0,2,2,0,2
org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfiguration.java.CacheStatisticsAutoConfiguration.java.CacheStatisticsAutoConfiguration.JCacheCacheStatisticsProviderConfiguration,JCacheCacheStatisticsProviderConfiguration,0.185726039,1,1,1,0,0,1,0,42,10,1,0,1,0,1,1,0,1
org.springframework.boot.actuate.autoconfigure.MetricRepositoryAutoConfigurationTests.java.MetricRepositoryAutoConfigurationTests,MetricRepositoryAutoConfigurationTests,0,9,1,9,0,1,0,1,38,73,0.8,3,5,0,4,6,1,5
org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfiguration.java.CacheStatisticsAutoConfiguration.java.CacheStatisticsAutoConfiguration,CacheStatisticsAutoConfiguration,0.136637872,1,1,1,0,0,0,0,32,101,0,0,0,0,0,0,0,0
