FullQualifiedName,name,Maintainability,CBO,CYC_Classes,DAC,DIT,ILCOM,LCOM,LD,LEN,LOC,LOD_Class,MPC,NAM,NOC,NOM,RFC,TCC,WMC
com.alibaba.dubbo.registry.redis.RedisRegistryFactory.java.RedisRegistryFactory,RedisRegistryFactory,0.14595409,1,1,1,0,0,1,0,20,12,0.5,1,1,0,1,1,0,1
com.alibaba.dubbo.registry.redis.RedisRegistry.java.RedisRegistry.Notifier,Notifier,0.080142229,2,3,1,0,2,0,0.727272727,8,109,1,2,12,0,4,5,1,15
com.alibaba.dubbo.registry.redis.RedisRegistry.java.RedisRegistry.NotifySub,NotifySub,0.126723321,1,3,0,0,1,34,0.5,9,50,1,1,7,0,6,7,0,8
com.alibaba.dubbo.registry.redis.RedisRegistry.java.RedisRegistry,RedisRegistry,0.088676252,1,3,1,0,1,75,1,13,582,0.9375,2,27,0,15,16,0.666666667,66
com.alibaba.dubbo.registry.redis.RedisRegistryTest.java.RedisRegistryTest,RedisRegistryTest,0.136637872,0,1,0,0,0,16,0,17,72,0,0,8,0,4,4,0,4
