FullQualifiedName,name,Maintainability,CBO,CYC_Classes,DAC,DIT,ILCOM,LCOM,LD,LEN,LOC,LOD_Class,MPC,NAM,NOC,NOM,RFC,TCC,WMC
com.alibaba.dubbo.container.log4j.Log4jContainer.java.Log4jContainer,Log4jContainer,0.226021527,0,1,0,0,1,2,0,14,71,0.666666667,0,6,0,2,2,0,12
com.alibaba.dubbo.container.log4j.Log4jContainerTest.java.Log4jContainerTest,Log4jContainerTest,0.225768717,1,1,1,0,0,1,0,18,15,0.5,2,1,0,1,3,0,1
