FullQualifiedName,name,Maintainability,CBO,CYC_Classes,DAC,DIT,ILCOM,LCOM,LD,LEN,LOC,LOD_Class,MPC,NAM,NOC,NOM,RFC,TCC,WMC
com.alibaba.dubbo.rpc.protocol.hessian.HessianProtocol.java.HessianProtocol.HessianHandler,HessianHandler,0.187735419,1,2,0,0,0,1,0,14,19,1,0,1,0,1,1,0,2
com.alibaba.dubbo.rpc.protocol.hessian.HessianServiceImpl.java.HessianServiceImpl.MyException,MyException,0.185726039,0,1,0,0,0,0,0,11,8,1,0,1,0,0,0,0,0
com.alibaba.dubbo.rpc.protocol.hessian.HttpClientConnectionFactory.java.HttpClientConnectionFactory,HttpClientConnectionFactory,0.004018761,1,1,1,0,1,0,1,27,19,0.666666667,1,3,0,2,2,1,2
com.alibaba.dubbo.rpc.protocol.hessian.HttpClientConnection.java.HttpClientConnection,HttpClientConnection,0.053985086,0,1,0,0,1,10,1,20,57,0.888888889,0,12,0,8,8,0.357142857,9
com.alibaba.dubbo.rpc.protocol.hessian.HessianProtocolTest.java.HessianProtocolTest,HessianProtocolTest,0.144109783,3,1,3,0,0,16,0,19,81,0.8,6,4,0,4,8,0,4
com.alibaba.dubbo.rpc.protocol.hessian.HessianProtocol.java.HessianProtocol,HessianProtocol,0.124879014,2,2,2,0,1,22,1,15,110,0.857142857,0,9,0,6,6,0,16
com.alibaba.dubbo.rpc.protocol.hessian.HessianServiceImpl.java.HessianServiceImpl,HessianServiceImpl,0.00489692,2,1,2,1,1,8,1,18,39,0.8,1,5,0,4,4,0.166666667,4
com.alibaba.dubbo.rpc.protocol.hessian.HessianService.java.HessianService,HessianService,0.137858825,0,1,0,0,0,9,0,14,14,0.75,0,3,1,3,3,0,3
