FullQualifiedName,name,Maintainability,CBO,CYC_Classes,DAC,DIT,ILCOM,LCOM,LD,LEN,LOC,LOD_Class,MPC,NAM,NOC,NOM,RFC,TCC,WMC
com.alibaba.dubbo.rpc.protocol.dubbo.telnet.Type.java.PortTelnetHandlerTest.java.PortTelnetHandlerTest,PortTelnetHandlerTest,0.049088167,4,1,4,0,2,0,1,21,67,0.875,2,9,0,7,9,0.523809524,7
com.alibaba.dubbo.rpc.protocol.dubbo.ReferenceCountExchangeClientTest.java.ReferenceCountExchangeClientTest.HelloServiceImpl,HelloServiceImpl,0.187213559,1,1,1,1,0,1,0,16,5,1,0,1,0,1,1,0,1
com.alibaba.dubbo.rpc.protocol.dubbo.ReferenceCountExchangeClientTest.java.ReferenceCountExchangeClientTest.IHelloService,IHelloService,0.185726039,0,1,0,0,0,1,0,13,3,1,0,1,1,1,1,0,1
com.alibaba.dubbo.rpc.protocol.dubbo.ReferenceCountExchangeClientTest.java.ReferenceCountExchangeClientTest.DemoServiceImpl,DemoServiceImpl,0.187213559,1,1,1,1,0,1,0,15,5,1,0,1,0,1,1,0,1
com.alibaba.dubbo.rpc.protocol.dubbo.ReferenceCountExchangeClientTest.java.ReferenceCountExchangeClientTest.IDemoService,IDemoService,0.185726039,0,1,0,0,0,1,0,12,3,1,0,1,1,1,1,0,1
com.alibaba.dubbo.rpc.protocol.dubbo.support.DemoServiceImpl.java.DemoServiceImpl,DemoServiceImpl,0.18928383,5,1,5,1,0,256,0,15,88,0.941176471,0,16,0,16,16,0,19
com.alibaba.dubbo.rpc.protocol.dubbo.telnet.Type.java.CountTelnetHandler.java.CountTelnetHandler,CountTelnetHandler,0.136637872,2,1,2,0,0,4,0,18,132,0.666666667,2,2,0,2,4,0,16
com.alibaba.dubbo.rpc.protocol.dubbo.ReferenceCountExchangeClientTest.java.ReferenceCountExchangeClientTest,ReferenceCountExchangeClientTest,0.134567601,7,1,7,0,1,136,0.909090909,32,194,0.733333333,7,25,0,14,18,0.083333333,15
com.alibaba.dubbo.rpc.protocol.dubbo.status.Type.java.ThreadPoolStatusChecker.java.ThreadPoolStatusChecker,ThreadPoolStatusChecker,0.136637872,0,1,0,0,0,1,0,23,43,0.5,0,1,0,1,1,0,5
com.alibaba.dubbo.rpc.protocol.dubbo.Type.java.DubboExporter.java.DubboExporter,DubboExporter,0.068318936,0,1,0,0,1,0,1,13,24,0.5,0,3,0,1,1,0,1
com.alibaba.dubbo.rpc.protocol.dubbo.support.DemoRequest.java.DemoRequest,DemoRequest,0.136637872,0,1,0,0,4,8,0,11,45,0.8,0,9,0,4,4,0,4
com.alibaba.dubbo.rpc.protocol.dubbo.DubboInvokerAvilableTest.java.DubboInvokerAvilableTest.DemoServiceImpl,DemoServiceImpl,0.187213559,1,1,1,1,0,1,0,15,5,1,0,1,0,1,1,0,1
com.alibaba.dubbo.rpc.protocol.dubbo.DubboInvokerAvilableTest.java.DubboInvokerAvilableTest.IDemoService,IDemoService,0.185726039,0,1,0,0,0,1,0,12,3,1,0,1,1,1,1,0,1
com.alibaba.dubbo.rpc.protocol.dubbo.Type.java.DubboCodec.java.DubboCodec,DubboCodec,0.136637872,3,7,2,0,3,19,0.2,10,163,0.833333333,5,13,0,5,8,0,22
com.alibaba.dubbo.rpc.protocol.dubbo.status.Type.java.ServerStatusChecker.java.ServerStatusChecker,ServerStatusChecker,0.136637872,1,1,1,0,0,1,0,19,34,0.5,2,1,0,1,3,0,5
com.alibaba.dubbo.rpc.protocol.dubbo.Type.java.LazyConnectExchangeClient.java.LazyConnectExchangeClient,LazyConnectExchangeClient,0.053550727,0,1,0,0,1,0,1,25,185,0.916666667,0,32,0,23,23,0.721052632,37
com.alibaba.dubbo.rpc.protocol.dubbo.Type.java.FutureAdapter.java.FutureAdapter,FutureAdapter,0.049088167,0,1,0,0,1,4,1,13,55,0.857142857,0,7,0,6,6,0.4,6
com.alibaba.dubbo.rpc.protocol.dubbo.FutureFilterTest.java.FutureFilterTest,FutureFilterTest,0,2,1,2,0,1,0,1,16,49,0.75,0,5,0,3,3,1,3
com.alibaba.dubbo.rpc.protocol.dubbo.telnet.Type.java.InvokerTelnetHandlerTest.java.InvokerTelnetHandlerTest,InvokerTelnetHandlerTest,0,4,1,4,0,1,0,1,24,73,0.833333333,3,8,0,5,7,0.6,5
com.alibaba.dubbo.rpc.protocol.dubbo.telnet.Type.java.TraceTelnetHandler.java.TraceTelnetHandler,TraceTelnetHandler,0.136637872,3,1,3,0,0,1,0,18,63,0.5,3,1,0,1,4,0,12
com.alibaba.dubbo.rpc.protocol.dubbo.DubboInvokerAvilableTest.java.DubboInvokerAvilableTest,DubboInvokerAvilableTest,0.049088167,5,1,5,0,1,17,1,24,98,0.875,2,9,0,7,8,0.4,7
com.alibaba.dubbo.rpc.protocol.dubbo.Type.java.CallbackServiceCodec.java.CallbackServiceCodec,CallbackServiceCodec,0.002070271,2,7,2,0,1,103,0.875,20,252,0.785714286,3,20,0,13,15,1,34
com.alibaba.dubbo.rpc.protocol.dubbo.DubboLazyConnectTest.java.DubboLazyConnectTest.DemoServiceImpl,DemoServiceImpl,0.187213559,1,1,1,1,0,1,0,15,5,1,0,1,0,1,1,0,1
com.alibaba.dubbo.rpc.protocol.dubbo.DubboLazyConnectTest.java.DubboLazyConnectTest.IDemoService,IDemoService,0.185726039,0,1,0,0,0,1,0,12,3,1,0,1,1,1,1,0,1
com.alibaba.dubbo.rpc.protocol.dubbo.page.Type.java.ClientsPageHandler.java.ClientsPageHandler,ClientsPageHandler,0.136637872,1,1,1,0,0,1,0,18,49,0.5,2,1,0,1,3,0,7
com.alibaba.dubbo.rpc.protocol.dubbo.Type.java.ChannelWrappedInvoker.java.ChannelWrappedInvoker.ChannelWrapper,ChannelWrapper,0.051158438,1,7,1,0,2,0,1,14,71,1,0,17,0,15,15,0.628571429,15
com.alibaba.dubbo.rpc.protocol.dubbo.Type.java.DubboCountCodec.java.DubboCountCodec,DubboCountCodec,0,1,1,1,0,1,1,1,15,54,0.75,0,4,0,3,3,1,10
com.alibaba.dubbo.rpc.protocol.dubbo.telnet.Type.java.ChangeTelnetHandler.java.ChangeTelnetHandler,ChangeTelnetHandler,0.136637872,1,1,1,0,1,0,0,19,41,0.5,2,2,0,1,3,0,6
com.alibaba.dubbo.rpc.protocol.dubbo.DubboLazyConnectTest.java.DubboLazyConnectTest,DubboLazyConnectTest,0.185726039,3,1,3,0,0,36,0,20,54,0.857142857,2,6,0,6,7,0,6
com.alibaba.dubbo.rpc.protocol.dubbo.telnet.Type.java.CurrentTelnetHandlerTest.java.CurrentTelnetHandlerTest,CurrentTelnetHandlerTest,0,1,1,1,0,1,0,1,24,42,0.8,0,6,0,4,4,1,4
com.alibaba.dubbo.rpc.protocol.dubbo.page.Type.java.ServersPageHandler.java.ServersPageHandler,ServersPageHandler,0.136637872,1,1,1,0,0,1,0,18,27,0.5,2,1,0,1,3,0,3
com.alibaba.dubbo.rpc.protocol.dubbo.Type.java.ChannelWrappedInvoker.java.ChannelWrappedInvoker,ChannelWrappedInvoker,0.070389207,1,7,1,0,1,2,1,21,133,0.666666667,0,4,0,2,2,0,4
com.alibaba.dubbo.rpc.protocol.dubbo.DubboProtocolTest.java.DubboProtocolTest,DubboProtocolTest,0.055298979,6,1,6,0,1,0,0.666666667,17,149,0.875,24,9,0,7,17,1,13
com.alibaba.dubbo.rpc.protocol.dubbo.support.Type.java.CustomArgument.java.CustomArgument,CustomArgument,0.068318936,1,1,1,0,2,0,0,14,29,0.8,0,6,0,4,4,0.333333333,4
com.alibaba.dubbo.rpc.protocol.dubbo.support.Type.java.NonSerialized.java.NonSerialized,NonSerialized,0.136637872,0,1,0,0,0,0,0,13,8,0,0,0,0,0,0,0,0
com.alibaba.dubbo.rpc.protocol.dubbo.RpcFilterTest.java.RpcFilterTest,RpcFilterTest,0.117407103,2,1,2,0,1,0,1,13,20,1,2,3,0,1,2,0,1
com.alibaba.dubbo.rpc.protocol.dubbo.telnet.Type.java.ListTelnetHandler.java.ListTelnetHandler,ListTelnetHandler,0.136637872,2,1,2,0,0,1,0,17,72,0.5,2,1,0,1,3,0,16
com.alibaba.dubbo.rpc.protocol.dubbo.support.ProtocolUtils.java.ProtocolUtils,ProtocolUtils,0.049088167,1,1,1,0,1,18,0.5,13,38,0.857142857,4,8,0,6,9,0.2,7
com.alibaba.dubbo.rpc.protocol.dubbo.Type.java.ReferenceCountExchangeClient.java.ReferenceCountExchangeClient,ReferenceCountExchangeClient,0.066555103,1,1,1,0,1,0,0.8,28,142,0.956521739,2,26,0,22,23,0.819047619,25
com.alibaba.dubbo.rpc.protocol.dubbo.MultiThreadTest.java.MultiThreadTest,MultiThreadTest,0.117407103,2,1,2,0,1,0,1,15,39,1,3,3,0,1,3,0,3
com.alibaba.dubbo.rpc.protocol.dubbo.support.DemoService.java.DemoService,DemoService,0.185726039,3,1,3,0,0,196,0,11,37,0.933333333,0,14,1,14,14,0,14
com.alibaba.dubbo.rpc.protocol.dubbo.Type.java.DecodeableRpcResult.java.DecodeableRpcResult,DecodeableRpcResult,0.070389207,1,7,1,0,2,5,0.7,19,85,0.75,0,10,0,3,3,0,7
com.alibaba.dubbo.rpc.protocol.dubbo.support.RemoteService.java.RemoteService,RemoteService,0.185726039,0,1,0,0,0,4,0,13,6,1,0,2,1,2,2,0,2
