FullQualifiedName,name,Maintainability,CBO,CYC_Classes,DAC,DIT,ILCOM,LCOM,LD,LEN,LOC,LOD_Class,MPC,NAM,NOC,NOM,RFC,TCC,WMC
com.alibaba.dubbo.container.logback.LogbackContainerTest.java.LogbackContainerTest,LogbackContainerTest,0.193092311,1,1,1,0,1,0,1,20,25,0.5,2,2,0,1,3,0,1
com.alibaba.dubbo.container.logback.LogbackContainer.java.LogbackContainer,LogbackContainer,0.240043725,0,1,0,0,1,7,0,16,76,0.5,0,7,0,3,3,0,5
