FullQualifiedName,name,Maintainability,CBO,CYC_Classes,DAC,DIT,ILCOM,LCOM,LD,LEN,LOC,LOD_Class,MPC,NAM,NOC,NOM,RFC,TCC,WMC
io.netty.channel.socket.nio.EmbeddedChannel.java.LocalChannel.java.FixedChannelPool.java.InternetProtocolFamily.java.NioServerSocketChannel.java.NioServerSocketChannel.NioServerSocketChannelConfig,NioServerSocketChannelConfig,0.185726039,3,2,2,3,0,1,0,28,10,1,2,1,0,1,2,0,1
io.netty.channel.group.EmbeddedChannel.java.ChannelMatchers.java.ChannelMatchers.ClassMatcher,ClassMatcher,0.117407103,2,11,2,1,1,0,1,12,12,1,0,2,0,1,1,0,1
io.netty.channel.group.EmbeddedChannel.java.ChannelMatchers.java.ChannelMatchers.InstanceMatcher,InstanceMatcher,0.117407103,2,11,2,1,1,0,1,15,12,1,0,2,0,1,1,0,1
io.netty.bootstrap.ChannelFactory.java.ChannelFactory,ChannelFactory,0.165917416,2,84,2,0,0,1,0,14,10,0,0,1,0,1,1,0,1
io.netty.channel.group.EmbeddedChannel.java.ChannelMatchers.java.ChannelMatchers.InvertMatcher,InvertMatcher,0.117407103,2,11,2,1,1,0,1,13,12,1,1,2,0,1,2,0,1
io.netty.channel.group.EmbeddedChannel.java.ChannelMatchers.java.ChannelMatchers.CompositeMatcher,CompositeMatcher,0.117407103,2,11,2,1,1,0,1,16,17,1,1,2,0,1,2,0,3
io.netty.channel.EmbeddedChannel.java.LocalChannel.java.FixedChannelPool.java.InternetProtocolFamily.java.SingleThreadEventLoopTest.java.SingleThreadEventLoopTest,SingleThreadEventLoopTest,0.049088167,13,3,10,0,2,227,0.571428571,25,775,1,53,35,0,31,47,0.577075099,64
io.netty.channel.DefaultChannelProgressivePromise.java.DefaultChannelProgressivePromise,DefaultChannelProgressivePromise,0.16295306,3,84,3,3,2,431,1,32,156,0.954545455,2,23,0,21,23,0.005847953,23
io.netty.channel.Channel.java.Channel,Channel,0.165917416,16,84,16,0,0,1444,0,7,535,0,0,38,4,38,38,0,38
io.netty.channel.socket.nio.EmbeddedChannel.java.LocalChannel.java.FixedChannelPool.java.InternetProtocolFamily.java.NioServerSocketChannel.java.NioServerSocketChannel,NioServerSocketChannel,0.117407103,10,2,8,4,3,277,1,22,161,0.944444444,8,21,0,17,20,0,18
io.netty.channel.group.EmbeddedChannel.java.ChannelMatchers.java.ChannelMatchers,ChannelMatchers,0.068318936,7,11,7,0,3,75,1,15,149,0,4,12,0,9,9,0,11
io.netty.channel.ChannelId.java.ChannelId,ChannelId,0.165917416,1,84,1,0,0,4,0,9,36,0,0,2,2,2,2,0,2
io.netty.channel.group.EmbeddedChannel.java.ChannelMatcher.java.ChannelMatcher,ChannelMatcher,0.136637872,3,11,3,0,0,1,0,14,12,0,0,1,5,1,1,0,1
io.netty.channel.embedded.EmbeddedChannel.java.EmbeddedSocketAddress.java.EmbeddedSocketAddress,EmbeddedSocketAddress,0.185726039,0,1,0,0,0,1,0,21,8,1,0,2,0,1,1,0,1
io.netty.channel.socket.EmbeddedChannel.java.LocalChannel.java.FixedChannelPool.java.InternetProtocolFamily.java.ServerSocketChannel.java.ServerSocketChannel,ServerSocketChannel,0.165917416,2,84,2,2,0,9,0,19,11,0.75,0,3,2,3,3,0,3
io.netty.channel.ChannelProgressivePromise.java.ChannelProgressivePromise,ChannelProgressivePromise,0.215005583,2,84,2,2,0,169,0,25,44,0.928571429,0,13,1,13,13,0,13
io.netty.channel.EmbeddedChannel.java.LocalChannel.java.FixedChannelPool.java.InternetProtocolFamily.java.SingleThreadEventLoopTest.java.LoggingHandler.java.LoggingHandler,LoggingHandler,0.185726039,5,1,4,1,1,552,0.1,14,151,1,18,26,0,24,42,0,26
