FullQualifiedName,name,Maintainability,CBO,CYC_Classes,DAC,DIT,ILCOM,LCOM,LD,LEN,LOC,LOD_Class,MPC,NAM,NOC,NOM,RFC,TCC,WMC
io.netty.handler.codec.haproxy.HAProxyMessage.java.HAProxyMessage,HAProxyMessage,0.165989648,5,1,5,0,9,151,0.277777778,14,405,0,13,23,0,13,17,0,42
io.netty.handler.codec.haproxy.HAProxyProtocolException.java.HAProxyProtocolException,HAProxyProtocolException,0.17079734,0,1,0,0,0,0,0,24,33,0,0,1,0,0,0,0,0
io.netty.handler.codec.haproxy.HAProxyMessageDecoder.java.HAProxyMessageDecoder,HAProxyMessageDecoder,0.080590978,2,1,2,0,2,79,1,21,335,0.5,6,23,0,11,13,0,37
io.netty.handler.codec.haproxy.HAProxyProtocolVersion.java.HAProxyCommand.java.HAProxyConstants.java.HAProxyConstants,HAProxyConstants,0.185726039,0,1,0,0,0,0,0,16,42,1,0,18,0,0,0,0,0
io.netty.handler.codec.haproxy.HAProxyProtocolVersion.java.HAProxyCommand.java.HAProxyProxiedProtocol.java.HAProxyProxiedProtocol.HAProxyMessageDecoderTest.java.HAProxyMessageDecoderTest,HAProxyMessageDecoderTest,0.344756959,8,1,8,0,1,0,0.027027027,25,871,1,82,31,0,30,40,0.933333333,31
